"Sample Date","Test date","WRRF Name","WRRF Abbreviation","Concentration SARS-CoV-2 gene target (N1 Copies/L) ","Per capita SARS-CoV-2 load (N1 copies per day per population)","Annotation","Population Served, estimated ","Technology"
"11/04/2025","11/06/2025","Newtown Creek","NC","15,200.00","8,270,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"11/04/2025","11/06/2025","Jamaica Bay","JA","5,820.00","2,010,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"11/04/2025","11/06/2025","Hunts Point","HP","8,100.00","4,080,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"11/04/2025","11/06/2025","Coney Island","CI","12,200.00","5,550,000.00",,"647,635","dPCR-SC2"
"11/04/2025","11/06/2025","Bowery Bay","BB","48,400.00","16,800,000.00",,"894,311","dPCR-SC2"
"10/28/2025","10/30/2025","Coney Island","CI","19,200.00","8,300,000.00",,"647,635","dPCR-SC2"
"10/28/2025","10/30/2025","Wards Island","WI","21,700.00","10,800,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"10/28/2025","10/30/2025","Tallman Island","TI","25,300.00","10,500,000.00",,"457,817","dPCR-SC2"
"10/28/2025","10/30/2025","Rockaway","RK","8,290.00","5,050,000.00",,"117,991","dPCR-SC2"
"10/28/2025","10/30/2025","Red Hook","RH","11,400.00","4,190,000.00",,"257,556","dPCR-SC2"
"10/28/2025","10/30/2025","Port Richmond","PR","3,610.00","1,160,000.00",,"224,516","dPCR-SC2"
"10/28/2025","10/30/2025","Owls Head","OH","26,600.00","8,940,000.00",,"923,524","dPCR-SC2"
"10/28/2025","10/30/2025","Oakwood Beach","OB","51,600.00","18,000,000.00",,"243,910","dPCR-SC2"
"10/28/2025","10/30/2025","North River","NR","15,000.00","9,080,000.00",,"649,549","dPCR-SC2"
"10/28/2025","10/30/2025","Newtown Creek","NC","19,800.00","10,900,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"10/28/2025","10/30/2025","Jamaica Bay","JA","53,100.00","18,100,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"10/28/2025","10/30/2025","Hunts Point","HP","2,900.00","1,410,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"10/28/2025","10/30/2025","Bowery Bay","BB","32,900.00","11,100,000.00",,"894,311","dPCR-SC2"
"10/28/2025","10/30/2025","26th Ward","26W","15,200.00","6,710,000.00",,"318,262","dPCR-SC2"
"10/26/2025","10/28/2025","Bowery Bay","BB","9,268.57","3,220,000.00",,"894,311","dPCR-SC2"
"10/26/2025","10/28/2025","Wards Island","WI","13,062.86","6,870,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"10/26/2025","10/28/2025","Tallman Island","TI","6,914.29","2,970,000.00",,"457,817","dPCR-SC2"
"10/26/2025","10/28/2025","Rockaway","RK","5,885.71","3,590,000.00",,"117,991","dPCR-SC2"
"10/26/2025","10/28/2025","Red Hook","RH","6,594.29","2,330,000.00",,"257,556","dPCR-SC2"
"10/26/2025","10/28/2025","Port Richmond","PR",,,,"224,516","dPCR-SC2"
"10/26/2025","10/28/2025","Owls Head","OH","17,542.86","5,610,000.00",,"923,524","dPCR-SC2"
"10/26/2025","10/28/2025","Oakwood Beach","OB","7,165.71","2,450,000.00",,"243,910","dPCR-SC2"
"10/26/2025","10/28/2025","North River","NR","22,731.43","12,800,000.00",,"649,549","dPCR-SC2"
"10/26/2025","10/28/2025","Newtown Creek","NC","7,348.57","3,740,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"10/26/2025","10/28/2025","Jamaica Bay","JA","8,720.00","3,100,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"10/26/2025","10/28/2025","Hunts Point","HP","9,280.00","4,580,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"10/26/2025","10/28/2025","26th Ward","26W","10,742.86","4,980,000.00",,"318,262","dPCR-SC2"
"10/26/2025","10/28/2025","Coney Island","CI","5,805.71","2,650,000.00",,"647,635","dPCR-SC2"
"10/21/2025","10/22/2025","Oakwood Beach","OB","5,657.14","2,230,000.00",,"243,910","dPCR-SC2"
"10/21/2025","10/22/2025","Wards Island","WI","25,828.57","12,800,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"10/21/2025","10/22/2025","Tallman Island","TI","17,040.00","7,750,000.00",,"457,817","dPCR-SC2"
"10/21/2025","10/22/2025","Rockaway","RK","8,720.00","5,870,000.00",,"117,991","dPCR-SC2"
"10/21/2025","10/22/2025","Red Hook","RH","5,051.43","2,300,000.00",,"257,556","dPCR-SC2"
"10/21/2025","10/22/2025","Port Richmond","PR","1,897.14","713,000.00",,"224,516","dPCR-SC2"
"10/21/2025","10/22/2025","Owls Head","OH","26,034.29","11,100,000.00",,"923,524","dPCR-SC2"
"10/21/2025","10/22/2025","North River","NR","27,691.43","19,400,000.00",,"649,549","dPCR-SC2"
"10/21/2025","10/22/2025","Newtown Creek","NC","10,125.71","6,650,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"10/21/2025","10/22/2025","Jamaica Bay","JA","7,977.14","3,040,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"10/21/2025","10/22/2025","Hunts Point","HP","14,045.71","8,910,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"10/21/2025","10/22/2025","Coney Island","CI","15,177.14","7,360,000.00",,"647,635","dPCR-SC2"
"10/21/2025","10/22/2025","Bowery Bay","BB","12,000.00","5,590,000.00",,"894,311","dPCR-SC2"
"10/21/2025","10/22/2025","26th Ward","26W","3,565.71","1,990,000.00",,"318,262","dPCR-SC2"
"10/19/2025","10/21/2025","26th Ward","26W","23,154.29","10,700,000.00",,"318,262","dPCR-SC2"
"10/19/2025","10/21/2025","Wards Island","WI","31,280.00","16,500,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"10/19/2025","10/21/2025","Tallman Island","TI","17,634.29","7,580,000.00",,"457,817","dPCR-SC2"
"10/19/2025","10/21/2025","Rockaway","RK","21,200.00","15,600,000.00",,"117,991","dPCR-SC2"
"10/19/2025","10/21/2025","Red Hook","RH","32,171.43","11,800,000.00",,"257,556","dPCR-SC2"
"10/19/2025","10/21/2025","Port Richmond","PR","3,154.29","1,030,000.00",,"224,516","dPCR-SC2"
"10/19/2025","10/21/2025","Owls Head","OH","25,520.00","9,410,000.00",,"923,524","dPCR-SC2"
"10/19/2025","10/21/2025","Oakwood Beach","OB",,,,"243,910","dPCR-SC2"
"10/19/2025","10/21/2025","North River","NR","27,760.00","16,700,000.00",,"649,549","dPCR-SC2"
"10/19/2025","10/21/2025","Newtown Creek","NC","26,297.14","13,600,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"10/19/2025","10/21/2025","Jamaica Bay","JA","14,148.57","5,100,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"10/19/2025","10/21/2025","Hunts Point","HP","10,365.71","5,220,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"10/19/2025","10/21/2025","Coney Island","CI","24,948.57","11,500,000.00",,"647,635","dPCR-SC2"
"10/19/2025","10/21/2025","Bowery Bay","BB","14,994.29","5,520,000.00",,"894,311","dPCR-SC2"
"10/14/2025","10/16/2025","Coney Island","CI","34,662.86","18,800,000.00",,"647,635","dPCR-SC2"
"10/14/2025","10/16/2025","Wards Island","WI","42,045.71","21,400,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"10/14/2025","10/16/2025","Tallman Island","TI","52,137.14","27,200,000.00",,"457,817","dPCR-SC2"
"10/14/2025","10/16/2025","Rockaway","RK","19,325.71","14,300,000.00",,"117,991","dPCR-SC2"
"10/14/2025","10/16/2025","Red Hook","RH","30,902.86","11,400,000.00",,"257,556","dPCR-SC2"
"10/14/2025","10/16/2025","Port Richmond","PR","8,834.29","2,960,000.00",,"224,516","dPCR-SC2"
"10/14/2025","10/16/2025","Owls Head","OH","26,365.71","9,080,000.00",,"923,524","dPCR-SC2"
"10/14/2025","10/16/2025","Oakwood Beach","OB","187,428.57","71,000,000.00",,"243,910","dPCR-SC2"
"10/14/2025","10/16/2025","North River","NR","29,657.14","18,000,000.00",,"649,549","dPCR-SC2"
"10/14/2025","10/16/2025","Newtown Creek","NC","34,594.29","18,700,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"10/14/2025","10/16/2025","Jamaica Bay","JA","28,731.43","10,200,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"10/14/2025","10/16/2025","Hunts Point","HP","34,194.29","18,200,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"10/14/2025","10/16/2025","Bowery Bay","BB","98,125.71","37,400,000.00",,"894,311","dPCR-SC2"
"10/14/2025","10/16/2025","26th Ward","26W","11,862.86","5,360,000.00",,"318,262","dPCR-SC2"
"10/07/2025","10/09/2025","Coney Island","CI","71,680.00","31,800,000.00",,"647,635","dPCR-SC2"
"10/07/2025","10/09/2025","Wards Island","WI","48,057.14","24,500,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"10/07/2025","10/09/2025","Tallman Island","TI","48,525.71","22,100,000.00",,"457,817","dPCR-SC2"
"10/07/2025","10/09/2025","Rockaway","RK","27,451.43","17,600,000.00",,"117,991","dPCR-SC2"
"10/07/2025","10/09/2025","Red Hook","RH","25,828.57","9,870,000.00",,"257,556","dPCR-SC2"
"10/07/2025","10/09/2025","Port Richmond","PR","3,782.86","1,200,000.00",,"224,516","dPCR-SC2"
"10/07/2025","10/09/2025","Owls Head","OH","71,462.86","23,700,000.00",,"923,524","dPCR-SC2"
"10/07/2025","10/09/2025","26th Ward","26W","24,948.57","11,000,000.00",,"318,262","dPCR-SC2"
"10/07/2025","10/09/2025","Oakwood Beach","OB","61,302.86","22,100,000.00",,"243,910","dPCR-SC2"
"10/07/2025","10/09/2025","North River","NR","27,737.14","17,500,000.00",,"649,549","dPCR-SC2"
"10/07/2025","10/09/2025","Newtown Creek","NC","31,028.57","16,500,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"10/07/2025","10/09/2025","Jamaica Bay","JA","29,371.43","9,980,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"10/07/2025","10/09/2025","Bowery Bay","BB","102,240.00","37,200,000.00",,"894,311","dPCR-SC2"
"10/07/2025","10/09/2025","Hunts Point","HP","27,531.43","13,500,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"10/05/2025","10/07/2025","26th Ward","26W","12,468.57","6,080,000.00",,"318,262","dPCR-SC2"
"10/05/2025","10/07/2025","Wards Island","WI","38,445.71","19,300,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"10/05/2025","10/07/2025","Tallman Island","TI","31,508.57","13,000,000.00",,"457,817","dPCR-SC2"
"10/05/2025","10/07/2025","Rockaway","RK","1,862.86","1,200,000.00",,"117,991","dPCR-SC2"
"10/05/2025","10/07/2025","Red Hook","RH","33,394.29","11,800,000.00",,"257,556","dPCR-SC2"
"10/05/2025","10/07/2025","Port Richmond","PR",,,,"224,516","dPCR-SC2"
"10/05/2025","10/07/2025","Owls Head","OH","15,920.00","5,610,000.00",,"923,524","dPCR-SC2"
"10/05/2025","10/07/2025","Oakwood Beach","OB","55,554.29","19,800,000.00",,"243,910","dPCR-SC2"
"10/05/2025","10/07/2025","North River","NR","27,188.57","16,200,000.00",,"649,549","dPCR-SC2"
"10/05/2025","10/07/2025","Newtown Creek","NC","39,348.57","20,300,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"10/05/2025","10/07/2025","Jamaica Bay","JA","20,800.00","7,280,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"10/05/2025","10/07/2025","Hunts Point","HP","26,811.43","13,200,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"10/05/2025","10/07/2025","Coney Island","CI","15,782.86","6,830,000.00",,"647,635","dPCR-SC2"
"10/05/2025","10/07/2025","Bowery Bay","BB","13,211.43","4,750,000.00",,"894,311","dPCR-SC2"
"09/30/2025","10/02/2025","26th Ward","26W","28,514.29","15,600,000.00",,"318,262","dPCR-SC2"
"09/30/2025","10/02/2025","Wards Island","WI","53,645.71","27,700,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"09/30/2025","10/02/2025","Tallman Island","TI","60,011.43","23,300,000.00",,"457,817","dPCR-SC2"
"09/30/2025","10/02/2025","Rockaway","RK","29,417.14","17,900,000.00",,"117,991","dPCR-SC2"
"09/30/2025","10/02/2025","Red Hook","RH","78,525.71","28,900,000.00",,"257,556","dPCR-SC2"
"09/30/2025","10/02/2025","Port Richmond","PR","7,200.00","2,190,000.00",,"224,516","dPCR-SC2"
"09/30/2025","10/02/2025","Owls Head","OH","43,760.00","14,700,000.00",,"923,524","dPCR-SC2"
"09/30/2025","10/02/2025","Oakwood Beach","OB","69,428.57","25,200,000.00",,"243,910","dPCR-SC2"
"09/30/2025","10/02/2025","North River","NR","69,931.43","43,200,000.00",,"649,549","dPCR-SC2"
"09/30/2025","10/02/2025","Newtown Creek","NC","52,080.00","27,900,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"09/30/2025","10/02/2025","Jamaica Bay","JA","48,800.00","16,100,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"09/30/2025","10/02/2025","Hunts Point","HP","47,062.86","23,000,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"09/30/2025","10/02/2025","Coney Island","CI","59,542.86","24,700,000.00",,"647,635","dPCR-SC2"
"09/30/2025","10/02/2025","Bowery Bay","BB","121,028.57","41,000,000.00",,"894,311","dPCR-SC2"
"09/21/2025","09/23/2025","Coney Island","CI","25,577.14","11,200,000.00","Controls failed on 09/23/25, re-ran on 10/03/25.","647,635","dPCR-SC2"
"09/21/2025","09/23/2025","Wards Island","WI","81,725.71","43,000,000.00","Controls failed on 09/23/25, re-ran on 10/03/25. This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"09/21/2025","09/23/2025","Tallman Island","TI","63,131.43","26,600,000.00","Controls failed on 09/23/25, re-ran on 10/03/25.","457,817","dPCR-SC2"
"09/21/2025","09/23/2025","Rockaway","RK","58,674.29","37,600,000.00","Controls failed on 09/23/25, re-ran on 10/03/25.","117,991","dPCR-SC2"
"09/21/2025","09/23/2025","Red Hook","RH","106,788.57","37,700,000.00","Controls failed on 09/23/25, re-ran on 10/03/25.","257,556","dPCR-SC2"
"09/21/2025","09/23/2025","Port Richmond","PR","98,114.29","31,400,000.00","Controls failed on 09/23/25, re-ran on 10/03/25.","224,516","dPCR-SC2"
"09/21/2025","09/23/2025","Owls Head","OH","54,160.00","16,400,000.00","Controls failed on 09/23/25, re-ran on 10/03/25.","923,524","dPCR-SC2"
"09/21/2025","09/23/2025","Oakwood Beach","OB","81,485.71","31,100,000.00","Controls failed on 09/23/25, re-ran on 10/03/25.","243,910","dPCR-SC2"
"09/21/2025","09/23/2025","North River","NR","65,611.43","39,800,000.00","Controls failed on 09/23/25, re-ran on 10/03/25.","649,549","dPCR-SC2"
"09/21/2025","09/23/2025","Newtown Creek","NC","65,120.00","34,100,000.00","Controls failed on 09/23/25, re-ran on 10/03/25. This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"09/21/2025","09/23/2025","Jamaica Bay","JA","88,297.14","31,800,000.00","Controls failed on 09/23/25, re-ran on 10/03/25. This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"09/21/2025","09/23/2025","Hunts Point","HP","136,571.43","66,800,000.00","Controls failed on 09/23/25, re-ran on 10/03/25. This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"09/21/2025","09/23/2025","Bowery Bay","BB","42,651.43","15,300,000.00","Controls failed on 09/23/25, re-ran on 10/03/25.","894,311","dPCR-SC2"
"09/21/2025","09/23/2025","26th Ward","26W","46,982.86","22,400,000.00","Controls failed on 09/23/25, re-ran on 10/03/25.","318,262","dPCR-SC2"
"09/16/2025","09/18/2025","Bowery Bay","BB","122,742.86","43,600,000.00",,"894,311","dPCR-SC2"
"09/16/2025","09/18/2025","Wards Island","WI","54,125.71","29,700,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"09/16/2025","09/18/2025","Tallman Island","TI","111,302.86","51,500,000.00",,"457,817","dPCR-SC2"
"09/16/2025","09/18/2025","Rockaway","RK","54,331.43","34,900,000.00",,"117,991","dPCR-SC2"
"09/16/2025","09/18/2025","Red Hook","RH","230,971.43","84,900,000.00",,"257,556","dPCR-SC2"
"09/16/2025","09/18/2025","Port Richmond","PR","78,400.00","23,800,000.00",,"224,516","dPCR-SC2"
"09/16/2025","09/18/2025","Owls Head","OH","38,240.00","12,100,000.00",,"923,524","dPCR-SC2"
"09/16/2025","09/18/2025","Oakwood Beach","OB","122,171.43","48,200,000.00",,"243,910","dPCR-SC2"
"09/16/2025","09/18/2025","North River","NR","56,948.57","35,500,000.00",,"649,549","dPCR-SC2"
"09/16/2025","09/18/2025","Newtown Creek","NC","52,011.43","28,700,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"09/16/2025","09/18/2025","Jamaica Bay","JA","73,657.14","24,300,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"09/16/2025","09/18/2025","Hunts Point","HP","64,137.14","32,000,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"09/16/2025","09/18/2025","26th Ward","26W","58,251.43","26,300,000.00",,"318,262","dPCR-SC2"
"09/16/2025","09/18/2025","Coney Island","CI","41,920.00","18,600,000.00",,"647,635","dPCR-SC2"
"09/14/2025","09/16/2025","26th Ward","26W","23,748.57","11,600,000.00",,"318,262","dPCR-SC2"
"09/14/2025","09/16/2025","Wards Island","WI","69,737.14","38,900,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"09/14/2025","09/16/2025","Tallman Island","TI","29,714.29","13,300,000.00",,"457,817","dPCR-SC2"
"09/14/2025","09/16/2025","Rockaway","RK","36,811.43","23,600,000.00",,"117,991","dPCR-SC2"
"09/14/2025","09/16/2025","Red Hook","RH","64,297.14","23,600,000.00",,"257,556","dPCR-SC2"
"09/14/2025","09/16/2025","Port Richmond","PR","19,565.71","6,600,000.00",,"224,516","dPCR-SC2"
"09/14/2025","09/16/2025","Owls Head","OH","22,948.57","7,050,000.00",,"923,524","dPCR-SC2"
"09/14/2025","09/16/2025","Oakwood Beach","OB","90,994.29","34,600,000.00",,"243,910","dPCR-SC2"
"09/14/2025","09/16/2025","North River","NR","71,668.57","42,200,000.00",,"649,549","dPCR-SC2"
"09/14/2025","09/16/2025","Newtown Creek","NC","43,771.43","22,500,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"09/14/2025","09/16/2025","Jamaica Bay","JA","34,880.00","12,400,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"09/14/2025","09/16/2025","Hunts Point","HP","62,342.86","31,400,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"09/14/2025","09/16/2025","Coney Island","CI","48,582.86","22,700,000.00",,"647,635","dPCR-SC2"
"09/14/2025","09/16/2025","Bowery Bay","BB","78,148.57","28,800,000.00",,"894,311","dPCR-SC2"
"09/09/2025","09/11/2025","26th Ward","26W","80,868.57","37,500,000.00",,"318,262","dPCR-SC2"
"09/09/2025","09/11/2025","Wards Island","WI","69,222.86","40,400,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"09/09/2025","09/11/2025","Tallman Island","TI","117,600.00","67,100,000.00",,"457,817","dPCR-SC2"
"09/09/2025","09/11/2025","Rockaway","RK","52,400.00","35,300,000.00",,"117,991","dPCR-SC2"
"09/09/2025","09/11/2025","Red Hook","RH","75,725.71","28,900,000.00",,"257,556","dPCR-SC2"
"09/09/2025","09/11/2025","Port Richmond","PR","20,205.71","7,150,000.00",,"224,516","dPCR-SC2"
"09/09/2025","09/11/2025","Owls Head","OH","29,931.43","9,690,000.00",,"923,524","dPCR-SC2"
"09/09/2025","09/11/2025","Oakwood Beach","OB","89,645.71","38,000,000.00",,"243,910","dPCR-SC2"
"09/09/2025","09/11/2025","North River","NR","74,102.86","47,100,000.00",,"649,549","dPCR-SC2"
"09/09/2025","09/11/2025","Newtown Creek","NC","50,788.57","28,700,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"09/09/2025","09/11/2025","Jamaica Bay","JA","70,525.71","24,700,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"09/09/2025","09/11/2025","Hunts Point","HP","56,800.00","29,400,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"09/09/2025","09/11/2025","Coney Island","CI","70,480.00","40,000,000.00",,"647,635","dPCR-SC2"
"09/09/2025","09/11/2025","Bowery Bay","BB","102,914.29","41,400,000.00",,"894,311","dPCR-SC2"
"09/07/2025","09/09/2025","Oakwood Beach","OB","70,571.43","38,100,000.00",,"243,910","dPCR-SC2"
"09/07/2025","09/09/2025","Wards Island","WI","368,914.29","292,000,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"09/07/2025","09/09/2025","Tallman Island","TI","58,262.86","41,900,000.00",,"457,817","dPCR-SC2"
"09/07/2025","09/09/2025","Rockaway","RK","33,062.86","24,400,000.00",,"117,991","dPCR-SC2"
"09/07/2025","09/09/2025","Red Hook","RH","34,057.14","22,000,000.00",,"257,556","dPCR-SC2"
"09/07/2025","09/09/2025","Port Richmond","PR","3,154.29","1,860,000.00",,"224,516","dPCR-SC2"
"09/07/2025","09/09/2025","Owls Head","OH","40,171.43","23,200,000.00",,"923,524","dPCR-SC2"
"09/07/2025","09/09/2025","North River","NR","40,182.86","34,000,000.00",,"649,549","dPCR-SC2"
"09/07/2025","09/09/2025","Newtown Creek","NC","35,794.29","30,700,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
